Ligand,Receptor,Ligand.Cluster,Receptor.Cluster,isReceptor_fst,isReceptor_scn,MeanLR
SELP,CD34,Fibroblast,Neural,False,False,2.194
SELP,CD34,Fibroblast,MSC,False,False,2.194
SELP,CD34,Fibroblast,Fibroblast,False,False,2.194
SELP,CD34,Fibroblast,Megakaryocyte,False,False,2.194
SELP,CD34,Fibroblast,Myeloid,False,False,2.194
SELP,CD34,Megakaryocyte,Neural,False,False,2.194
SELP,CD34,Megakaryocyte,MSC,False,False,2.194
SELP,CD34,Megakaryocyte,Fibroblast,False,False,2.194
SELP,CD34,Megakaryocyte,Megakaryocyte,False,False,2.194
SELP,CD34,Megakaryocyte,Myeloid,False,False,2.194
SELP,CD34,Myeloid,Neural,False,False,2.194
SELP,CD34,Myeloid,MSC,False,False,2.194
SELP,CD34,Myeloid,Fibroblast,False,False,2.194
SELP,CD34,Myeloid,Megakaryocyte,False,False,2.194
SELP,CD34,Myeloid,Myeloid,False,False,2.194
SCGB3A1,FGFR4,Neural,Neural,False,True,2.2
SCGB3A1,FGFR4,MSC,Neural,False,True,2.2
SCGB3A1,FGFR4,Fibroblast,Neural,False,True,2.2
SCGB3A1,FGFR4,Megakaryocyte,Neural,False,True,2.2
SCGB3A1,FGFR4,Myeloid,Neural,False,True,2.2
SCGB3A1,FGFR4,Neural,MSC,False,True,2.2
SCGB3A1,FGFR4,MSC,MSC,False,True,2.2
SCGB3A1,FGFR4,Fibroblast,MSC,False,True,2.2
SCGB3A1,FGFR4,Megakaryocyte,MSC,False,True,2.2
SCGB3A1,FGFR4,Myeloid,MSC,False,True,2.2
SCGB3A1,FGFR4,Neural,Fibroblast,False,True,2.2
SCGB3A1,FGFR4,MSC,Fibroblast,False,True,2.2
SCGB3A1,FGFR4,Fibroblast,Fibroblast,False,True,2.2
SCGB3A1,FGFR4,Megakaryocyte,Fibroblast,False,True,2.2
SCGB3A1,FGFR4,Myeloid,Fibroblast,False,True,2.2
SCGB3A1,FGFR4,Neural,Megakaryocyte,False,True,2.2
SCGB3A1,FGFR4,MSC,Megakaryocyte,False,True,2.2
SCGB3A1,FGFR4,Fibroblast,Megakaryocyte,False,True,2.2
SCGB3A1,FGFR4,Megakaryocyte,Megakaryocyte,False,True,2.2
SCGB3A1,FGFR4,Myeloid,Megakaryocyte,False,True,2.2
SCGB3A1,FGFR4,Neural,Myeloid,False,True,2.2
SCGB3A1,FGFR4,MSC,Myeloid,False,True,2.2
SCGB3A1,FGFR4,Fibroblast,Myeloid,False,True,2.2
SCGB3A1,FGFR4,Megakaryocyte,Myeloid,False,True,2.2
SCGB3A1,FGFR4,Myeloid,Myeloid,False,True,2.2
ABCA1,LIN7C,Neural,Neural,False,False,2.2
ABCA1,LIN7C,Neural,MSC,False,False,2.2
ABCA1,LIN7C,Neural,Fibroblast,False,False,2.2
ABCA1,LIN7C,Neural,Megakaryocyte,False,False,2.2
ABCA1,LIN7C,Neural,Myeloid,False,False,2.2
ABCA1,LIN7C,MSC,Neural,False,False,2.2
ABCA1,LIN7C,MSC,MSC,False,False,2.2
ABCA1,LIN7C,MSC,Fibroblast,False,False,2.2
ABCA1,LIN7C,MSC,Megakaryocyte,False,False,2.2
ABCA1,LIN7C,MSC,Myeloid,False,False,2.2
ABCA1,LIN7C,Fibroblast,Neural,False,False,2.2
ABCA1,LIN7C,Fibroblast,MSC,False,False,2.2
ABCA1,LIN7C,Fibroblast,Fibroblast,False,False,2.2
ABCA1,LIN7C,Fibroblast,Megakaryocyte,False,False,2.2
ABCA1,LIN7C,Fibroblast,Myeloid,False,False,2.2
ABCA1,LIN7C,Megakaryocyte,Neural,False,False,2.2
ABCA1,LIN7C,Megakaryocyte,MSC,False,False,2.2
ABCA1,LIN7C,Megakaryocyte,Fibroblast,False,False,2.2
ABCA1,LIN7C,Megakaryocyte,Megakaryocyte,False,False,2.2
ABCA1,LIN7C,Megakaryocyte,Myeloid,False,False,2.2
ABCA1,LIN7C,Myeloid,Neural,False,False,2.2
ABCA1,LIN7C,Myeloid,MSC,False,False,2.2
ABCA1,LIN7C,Myeloid,Fibroblast,False,False,2.2
ABCA1,LIN7C,Myeloid,Megakaryocyte,False,False,2.2
ABCA1,LIN7C,Myeloid,Myeloid,False,False,2.2
CD40LG,LTB4R2,Neural,Neural,False,True,2.245
CD40LG,LTB4R2,Neural,MSC,False,True,2.245
CD40LG,LTB4R2,Neural,Fibroblast,False,True,2.245
CD40LG,LTB4R2,Neural,Megakaryocyte,False,True,2.245
CD40LG,LTB4R2,Neural,Myeloid,False,True,2.245
CD40LG,LTB4R2,MSC,Neural,False,True,2.245
CD40LG,LTB4R2,MSC,MSC,False,True,2.245
CD40LG,LTB4R2,MSC,Fibroblast,False,True,2.245
CD40LG,LTB4R2,MSC,Megakaryocyte,False,True,2.245
CD40LG,LTB4R2,MSC,Myeloid,False,True,2.245
CD40LG,LTB4R2,Fibroblast,Neural,False,True,2.245
CD40LG,LTB4R2,Fibroblast,MSC,False,True,2.245
CD40LG,LTB4R2,Fibroblast,Fibroblast,False,True,2.245
CD40LG,LTB4R2,Fibroblast,Megakaryocyte,False,True,2.245
CD40LG,LTB4R2,Fibroblast,Myeloid,False,True,2.245
CD40LG,LTB4R2,Megakaryocyte,Neural,False,True,2.245
CD40LG,LTB4R2,Megakaryocyte,MSC,False,True,2.245
CD40LG,LTB4R2,Megakaryocyte,Fibroblast,False,True,2.245
CD40LG,LTB4R2,Megakaryocyte,Megakaryocyte,False,True,2.245
CD40LG,LTB4R2,Megakaryocyte,Myeloid,False,True,2.245
CD40LG,LTB4R2,Myeloid,Neural,False,True,2.245
CD40LG,LTB4R2,Myeloid,MSC,False,True,2.245
CD40LG,LTB4R2,Myeloid,Fibroblast,False,True,2.245
CD40LG,LTB4R2,Myeloid,Megakaryocyte,False,True,2.245
CD40LG,LTB4R2,Myeloid,Myeloid,False,True,2.245
RGMA,BMPR2,Neural,Neural,False,True,2.207
RGMA,BMPR2,MSC,Neural,False,True,2.207
RGMA,BMPR2,Fibroblast,Neural,False,True,2.207
RGMA,BMPR2,Megakaryocyte,Neural,False,True,2.207
RGMA,BMPR2,Myeloid,Neural,False,True,2.207
RGMA,BMPR2,Neural,MSC,False,True,2.207
RGMA,BMPR2,MSC,MSC,False,True,2.207
RGMA,BMPR2,Fibroblast,MSC,False,True,2.207
RGMA,BMPR2,Megakaryocyte,MSC,False,True,2.207
RGMA,BMPR2,Myeloid,MSC,False,True,2.207
RGMA,BMPR2,Neural,Fibroblast,False,True,2.207
RGMA,BMPR2,MSC,Fibroblast,False,True,2.207
RGMA,BMPR2,Fibroblast,Fibroblast,False,True,2.207
RGMA,BMPR2,Megakaryocyte,Fibroblast,False,True,2.207
RGMA,BMPR2,Myeloid,Fibroblast,False,True,2.207
RGMA,BMPR2,Neural,Megakaryocyte,False,True,2.207
RGMA,BMPR2,MSC,Megakaryocyte,False,True,2.207
RGMA,BMPR2,Fibroblast,Megakaryocyte,False,True,2.207
RGMA,BMPR2,Megakaryocyte,Megakaryocyte,False,True,2.207
RGMA,BMPR2,Myeloid,Megakaryocyte,False,True,2.207
RGMA,BMPR2,Neural,Myeloid,False,True,2.207
RGMA,BMPR2,MSC,Myeloid,False,True,2.207
RGMA,BMPR2,Fibroblast,Myeloid,False,True,2.207
RGMA,BMPR2,Megakaryocyte,Myeloid,False,True,2.207
RGMA,BMPR2,Myeloid,Myeloid,False,True,2.207
CR1,CD55,Neural,Neural,True,True,2.083
CR1,CD55,MSC,Neural,True,True,2.083
CR1,CD55,Fibroblast,Neural,True,True,2.083
CR1,CD55,Megakaryocyte,Neural,True,True,2.083
CR1,CD55,Myeloid,Neural,True,True,2.083
CR1,CD55,Neural,MSC,True,True,2.083
CR1,CD55,MSC,MSC,True,True,2.083
CR1,CD55,Fibroblast,MSC,True,True,2.083
CR1,CD55,Megakaryocyte,MSC,True,True,2.083
CR1,CD55,Myeloid,MSC,True,True,2.083
CR1,CD55,Neural,Fibroblast,True,True,2.083
CR1,CD55,MSC,Fibroblast,True,True,2.083
CR1,CD55,Fibroblast,Fibroblast,True,True,2.083
CR1,CD55,Megakaryocyte,Fibroblast,True,True,2.083
CR1,CD55,Myeloid,Fibroblast,True,True,2.083
CR1,CD55,Neural,Megakaryocyte,True,True,2.083
CR1,CD55,MSC,Megakaryocyte,True,True,2.083
CR1,CD55,Fibroblast,Megakaryocyte,True,True,2.083
CR1,CD55,Megakaryocyte,Megakaryocyte,True,True,2.083
CR1,CD55,Myeloid,Megakaryocyte,True,True,2.083
CR1,CD55,Neural,Myeloid,True,True,2.083
CR1,CD55,MSC,Myeloid,True,True,2.083
CR1,CD55,Fibroblast,Myeloid,True,True,2.083
CR1,CD55,Megakaryocyte,Myeloid,True,True,2.083
CR1,CD55,Myeloid,Myeloid,True,True,2.083
HBEGF,ERBB2,Neural,Neural,True,True,2.214
HBEGF,ERBB2,MSC,Neural,True,True,2.214
HBEGF,ERBB2,Fibroblast,Neural,True,True,2.214
HBEGF,ERBB2,Megakaryocyte,Neural,True,True,2.214
HBEGF,ERBB2,Myeloid,Neural,True,True,2.214
HBEGF,ERBB2,Neural,MSC,True,True,2.214
HBEGF,ERBB2,MSC,MSC,True,True,2.214
HBEGF,ERBB2,Fibroblast,MSC,True,True,2.214
HBEGF,ERBB2,Megakaryocyte,MSC,True,True,2.214
HBEGF,ERBB2,Myeloid,MSC,True,True,2.214
HBEGF,ERBB2,Neural,Fibroblast,True,True,2.214
HBEGF,ERBB2,MSC,Fibroblast,True,True,2.214
HBEGF,ERBB2,Fibroblast,Fibroblast,True,True,2.214
HBEGF,ERBB2,Megakaryocyte,Fibroblast,True,True,2.214
HBEGF,ERBB2,Myeloid,Fibroblast,True,True,2.214
HBEGF,ERBB2,Neural,Megakaryocyte,True,True,2.214
HBEGF,ERBB2,MSC,Megakaryocyte,True,True,2.214
HBEGF,ERBB2,Fibroblast,Megakaryocyte,True,True,2.214
HBEGF,ERBB2,Megakaryocyte,Megakaryocyte,True,True,2.214
HBEGF,ERBB2,Myeloid,Megakaryocyte,True,True,2.214
HBEGF,ERBB2,Neural,Myeloid,True,True,2.214
HBEGF,ERBB2,MSC,Myeloid,True,True,2.214
HBEGF,ERBB2,Fibroblast,Myeloid,True,True,2.214
HBEGF,ERBB2,Megakaryocyte,Myeloid,True,True,2.214
HBEGF,ERBB2,Myeloid,Myeloid,True,True,2.214
SGPP1,ITGAV,Neural,Neural,False,True,2.173
SGPP1,ITGAV,MSC,Neural,False,True,2.173
SGPP1,ITGAV,Fibroblast,Neural,False,True,2.173
SGPP1,ITGAV,Megakaryocyte,Neural,False,True,2.173
SGPP1,ITGAV,Myeloid,Neural,False,True,2.173
SGPP1,ITGAV,Neural,MSC,False,True,2.173
SGPP1,ITGAV,MSC,MSC,False,True,2.173
SGPP1,ITGAV,Fibroblast,MSC,False,True,2.173
SGPP1,ITGAV,Megakaryocyte,MSC,False,True,2.173
SGPP1,ITGAV,Myeloid,MSC,False,True,2.173
SGPP1,ITGAV,Neural,Fibroblast,False,True,2.173
SGPP1,ITGAV,MSC,Fibroblast,False,True,2.173
SGPP1,ITGAV,Fibroblast,Fibroblast,False,True,2.173
SGPP1,ITGAV,Megakaryocyte,Fibroblast,False,True,2.173
SGPP1,ITGAV,Myeloid,Fibroblast,False,True,2.173
SGPP1,ITGAV,Neural,Megakaryocyte,False,True,2.173
SGPP1,ITGAV,MSC,Megakaryocyte,False,True,2.173
SGPP1,ITGAV,Fibroblast,Megakaryocyte,False,True,2.173
SGPP1,ITGAV,Megakaryocyte,Megakaryocyte,False,True,2.173
SGPP1,ITGAV,Myeloid,Megakaryocyte,False,True,2.173
SGPP1,ITGAV,Neural,Myeloid,False,True,2.173
SGPP1,ITGAV,MSC,Myeloid,False,True,2.173
SGPP1,ITGAV,Fibroblast,Myeloid,False,True,2.173
SGPP1,ITGAV,Megakaryocyte,Myeloid,False,True,2.173
SGPP1,ITGAV,Myeloid,Myeloid,False,True,2.173
NPPC,NPR3,Neural,Neural,False,True,2.222
NPPC,NPR3,MSC,Neural,False,True,2.222
NPPC,NPR3,Fibroblast,Neural,False,True,2.222
NPPC,NPR3,Megakaryocyte,Neural,False,True,2.222
NPPC,NPR3,Myeloid,Neural,False,True,2.222
NPPC,NPR3,Neural,MSC,False,True,2.222
NPPC,NPR3,MSC,MSC,False,True,2.222
NPPC,NPR3,Fibroblast,MSC,False,True,2.222
NPPC,NPR3,Megakaryocyte,MSC,False,True,2.222
NPPC,NPR3,Myeloid,MSC,False,True,2.222
NPPC,NPR3,Neural,Fibroblast,False,True,2.222
NPPC,NPR3,MSC,Fibroblast,False,True,2.222
NPPC,NPR3,Fibroblast,Fibroblast,False,True,2.222
NPPC,NPR3,Megakaryocyte,Fibroblast,False,True,2.222
NPPC,NPR3,Myeloid,Fibroblast,False,True,2.222
NPPC,NPR3,Neural,Megakaryocyte,False,True,2.222
NPPC,NPR3,MSC,Megakaryocyte,False,True,2.222
NPPC,NPR3,Fibroblast,Megakaryocyte,False,True,2.222
NPPC,NPR3,Megakaryocyte,Megakaryocyte,False,True,2.222
NPPC,NPR3,Myeloid,Megakaryocyte,False,True,2.222
NPPC,NPR3,Neural,Myeloid,False,True,2.222
NPPC,NPR3,MSC,Myeloid,False,True,2.222
NPPC,NPR3,Fibroblast,Myeloid,False,True,2.222
NPPC,NPR3,Megakaryocyte,Myeloid,False,True,2.222
NPPC,NPR3,Myeloid,Myeloid,False,True,2.222
NRG1,ERBB2,Neural,Neural,True,True,2.214
NRG1,ERBB2,MSC,Neural,True,True,2.214
NRG1,ERBB2,Fibroblast,Neural,True,True,2.214
NRG1,ERBB2,Megakaryocyte,Neural,True,True,2.214
NRG1,ERBB2,Myeloid,Neural,True,True,2.214
NRG1,ERBB2,Neural,MSC,True,True,2.214
NRG1,ERBB2,MSC,MSC,True,True,2.214
NRG1,ERBB2,Fibroblast,MSC,True,True,2.214
NRG1,ERBB2,Megakaryocyte,MSC,True,True,2.214
NRG1,ERBB2,Myeloid,MSC,True,True,2.214
NRG1,ERBB2,Neural,Fibroblast,True,True,2.214
NRG1,ERBB2,MSC,Fibroblast,True,True,2.214
NRG1,ERBB2,Fibroblast,Fibroblast,True,True,2.214
NRG1,ERBB2,Megakaryocyte,Fibroblast,True,True,2.214
NRG1,ERBB2,Myeloid,Fibroblast,True,True,2.214
NRG1,ERBB2,Neural,Megakaryocyte,True,True,2.214
NRG1,ERBB2,MSC,Megakaryocyte,True,True,2.214
NRG1,ERBB2,Fibroblast,Megakaryocyte,True,True,2.214
NRG1,ERBB2,Megakaryocyte,Megakaryocyte,True,True,2.214
NRG1,ERBB2,Myeloid,Megakaryocyte,True,True,2.214
NRG1,ERBB2,Neural,Myeloid,True,True,2.214
NRG1,ERBB2,MSC,Myeloid,True,True,2.214
NRG1,ERBB2,Fibroblast,Myeloid,True,True,2.214
NRG1,ERBB2,Megakaryocyte,Myeloid,True,True,2.214
NRG1,ERBB2,Myeloid,Myeloid,True,True,2.214
ADAM9,ITGA6,Neural,Neural,False,True,2.222
ADAM9,ITGA6,MSC,Neural,False,True,2.222
ADAM9,ITGA6,Fibroblast,Neural,False,True,2.222
ADAM9,ITGA6,Megakaryocyte,Neural,False,True,2.222
ADAM9,ITGA6,Myeloid,Neural,False,True,2.222
ADAM9,ITGA6,Neural,MSC,False,True,2.222
ADAM9,ITGA6,MSC,MSC,False,True,2.222
ADAM9,ITGA6,Fibroblast,MSC,False,True,2.222
ADAM9,ITGA6,Megakaryocyte,MSC,False,True,2.222
ADAM9,ITGA6,Myeloid,MSC,False,True,2.222
ADAM9,ITGA6,Neural,Fibroblast,False,True,2.222
ADAM9,ITGA6,MSC,Fibroblast,False,True,2.222
ADAM9,ITGA6,Fibroblast,Fibroblast,False,True,2.222
ADAM9,ITGA6,Megakaryocyte,Fibroblast,False,True,2.222
ADAM9,ITGA6,Myeloid,Fibroblast,False,True,2.222
ADAM9,ITGA6,Neural,Megakaryocyte,False,True,2.222
ADAM9,ITGA6,MSC,Megakaryocyte,False,True,2.222
ADAM9,ITGA6,Fibroblast,Megakaryocyte,False,True,2.222
ADAM9,ITGA6,Megakaryocyte,Megakaryocyte,False,True,2.222
ADAM9,ITGA6,Myeloid,Megakaryocyte,False,True,2.222
ADAM9,ITGA6,Neural,Myeloid,False,True,2.222
ADAM9,ITGA6,MSC,Myeloid,False,True,2.222
ADAM9,ITGA6,Fibroblast,Myeloid,False,True,2.222
ADAM9,ITGA6,Megakaryocyte,Myeloid,False,True,2.222
ADAM9,ITGA6,Myeloid,Myeloid,False,True,2.222
ADGRE2,CD55,Neural,Neural,True,True,2.122
ADGRE2,CD55,MSC,Neural,True,True,2.122
ADGRE2,CD55,Fibroblast,Neural,True,True,2.122
ADGRE2,CD55,Megakaryocyte,Neural,True,True,2.122
ADGRE2,CD55,Myeloid,Neural,True,True,2.122
ADGRE2,CD55,Neural,MSC,True,True,2.122
ADGRE2,CD55,MSC,MSC,True,True,2.122
ADGRE2,CD55,Fibroblast,MSC,True,True,2.122
ADGRE2,CD55,Megakaryocyte,MSC,True,True,2.122
ADGRE2,CD55,Myeloid,MSC,True,True,2.122
ADGRE2,CD55,Neural,Fibroblast,True,True,2.122
ADGRE2,CD55,MSC,Fibroblast,True,True,2.122
ADGRE2,CD55,Fibroblast,Fibroblast,True,True,2.122
ADGRE2,CD55,Megakaryocyte,Fibroblast,True,True,2.122
ADGRE2,CD55,Myeloid,Fibroblast,True,True,2.122
ADGRE2,CD55,Neural,Megakaryocyte,True,True,2.122
ADGRE2,CD55,MSC,Megakaryocyte,True,True,2.122
ADGRE2,CD55,Fibroblast,Megakaryocyte,True,True,2.122
ADGRE2,CD55,Megakaryocyte,Megakaryocyte,True,True,2.122
ADGRE2,CD55,Myeloid,Megakaryocyte,True,True,2.122
ADGRE2,CD55,Neural,Myeloid,True,True,2.122
ADGRE2,CD55,MSC,Myeloid,True,True,2.122
ADGRE2,CD55,Fibroblast,Myeloid,True,True,2.122
ADGRE2,CD55,Megakaryocyte,Myeloid,True,True,2.122
ADGRE2,CD55,Myeloid,Myeloid,True,True,2.122
ICAM4,ITGA2B,Neural,Neural,False,True,2.1180000000000003
ICAM4,ITGA2B,MSC,Neural,False,True,2.1180000000000003
ICAM4,ITGA2B,Fibroblast,Neural,False,True,2.1180000000000003
ICAM4,ITGA2B,Megakaryocyte,Neural,False,True,2.1180000000000003
ICAM4,ITGA2B,Myeloid,Neural,False,True,2.1180000000000003
ICAM4,ITGA2B,Neural,MSC,False,True,2.1180000000000003
ICAM4,ITGA2B,MSC,MSC,False,True,2.1180000000000003
ICAM4,ITGA2B,Fibroblast,MSC,False,True,2.1180000000000003
ICAM4,ITGA2B,Megakaryocyte,MSC,False,True,2.1180000000000003
ICAM4,ITGA2B,Myeloid,MSC,False,True,2.1180000000000003
ICAM4,ITGA2B,Neural,Fibroblast,False,True,2.1180000000000003
ICAM4,ITGA2B,MSC,Fibroblast,False,True,2.1180000000000003
ICAM4,ITGA2B,Fibroblast,Fibroblast,False,True,2.1180000000000003
ICAM4,ITGA2B,Megakaryocyte,Fibroblast,False,True,2.1180000000000003
ICAM4,ITGA2B,Myeloid,Fibroblast,False,True,2.1180000000000003
ICAM4,ITGA2B,Neural,Megakaryocyte,False,True,2.1180000000000003
ICAM4,ITGA2B,MSC,Megakaryocyte,False,True,2.1180000000000003
ICAM4,ITGA2B,Fibroblast,Megakaryocyte,False,True,2.1180000000000003
ICAM4,ITGA2B,Megakaryocyte,Megakaryocyte,False,True,2.1180000000000003
ICAM4,ITGA2B,Myeloid,Megakaryocyte,False,True,2.1180000000000003
ICAM4,ITGA2B,Neural,Myeloid,False,True,2.1180000000000003
ICAM4,ITGA2B,MSC,Myeloid,False,True,2.1180000000000003
ICAM4,ITGA2B,Fibroblast,Myeloid,False,True,2.1180000000000003
ICAM4,ITGA2B,Megakaryocyte,Myeloid,False,True,2.1180000000000003
ICAM4,ITGA2B,Myeloid,Myeloid,False,True,2.1180000000000003
ICAM4,ITGAL,Neural,Neural,False,True,2.187
ICAM4,ITGAL,MSC,Neural,False,True,2.187
ICAM4,ITGAL,Fibroblast,Neural,False,True,2.187
ICAM4,ITGAL,Megakaryocyte,Neural,False,True,2.187
ICAM4,ITGAL,Myeloid,Neural,False,True,2.187
ICAM4,ITGAL,Neural,MSC,False,True,2.187
ICAM4,ITGAL,MSC,MSC,False,True,2.187
ICAM4,ITGAL,Fibroblast,MSC,False,True,2.187
ICAM4,ITGAL,Megakaryocyte,MSC,False,True,2.187
ICAM4,ITGAL,Myeloid,MSC,False,True,2.187
ICAM4,ITGAL,Neural,Fibroblast,False,True,2.187
ICAM4,ITGAL,MSC,Fibroblast,False,True,2.187
ICAM4,ITGAL,Fibroblast,Fibroblast,False,True,2.187
ICAM4,ITGAL,Megakaryocyte,Fibroblast,False,True,2.187
ICAM4,ITGAL,Myeloid,Fibroblast,False,True,2.187
ICAM4,ITGAL,Neural,Megakaryocyte,False,True,2.187
ICAM4,ITGAL,MSC,Megakaryocyte,False,True,2.187
ICAM4,ITGAL,Fibroblast,Megakaryocyte,False,True,2.187
ICAM4,ITGAL,Megakaryocyte,Megakaryocyte,False,True,2.187
ICAM4,ITGAL,Myeloid,Megakaryocyte,False,True,2.187
ICAM4,ITGAL,Neural,Myeloid,False,True,2.187
ICAM4,ITGAL,MSC,Myeloid,False,True,2.187
ICAM4,ITGAL,Fibroblast,Myeloid,False,True,2.187
ICAM4,ITGAL,Megakaryocyte,Myeloid,False,True,2.187
ICAM4,ITGAL,Myeloid,Myeloid,False,True,2.187
ADAM9,ITGAV,Neural,Neural,False,True,2.173
ADAM9,ITGAV,MSC,Neural,False,True,2.173
ADAM9,ITGAV,Fibroblast,Neural,False,True,2.173
ADAM9,ITGAV,Megakaryocyte,Neural,False,True,2.173
ADAM9,ITGAV,Myeloid,Neural,False,True,2.173
ADAM9,ITGAV,Neural,MSC,False,True,2.173
ADAM9,ITGAV,MSC,MSC,False,True,2.173
ADAM9,ITGAV,Fibroblast,MSC,False,True,2.173
ADAM9,ITGAV,Megakaryocyte,MSC,False,True,2.173
