"source","target","gene_A","gene_B","type_gene_A","type_gene_B","MeanLR"
"Neural","Megakaryocyte","WNT5A|L","LRP5|R","Ligand","Receptor",2.207
"MSC","Megakaryocyte","WNT5A|L","LRP5|R","Ligand","Receptor",2.207
"Fibroblast","Megakaryocyte","WNT5A|L","LRP5|R","Ligand","Receptor",2.207
"Megakaryocyte","Megakaryocyte","WNT5A|L","LRP5|R","Ligand","Receptor",2.207
"Myeloid","Megakaryocyte","WNT5A|L","LRP5|R","Ligand","Receptor",2.207
"Neural","Myeloid","WNT5A|L","LRP5|R","Ligand","Receptor",2.207
"MSC","Myeloid","WNT5A|L","LRP5|R","Ligand","Receptor",2.207
"Fibroblast","Myeloid","WNT5A|L","LRP5|R","Ligand","Receptor",2.207
"Megakaryocyte","Myeloid","WNT5A|L","LRP5|R","Ligand","Receptor",2.207
"Myeloid","Myeloid","WNT5A|L","LRP5|R","Ligand","Receptor",2.207
"Neural","Neural","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"Neural","MSC","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"Neural","Fibroblast","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"Neural","Megakaryocyte","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"Neural","Myeloid","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"MSC","Neural","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"MSC","MSC","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"MSC","Fibroblast","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"MSC","Megakaryocyte","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"MSC","Myeloid","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"Fibroblast","Neural","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"Fibroblast","MSC","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"Fibroblast","Fibroblast","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"Fibroblast","Megakaryocyte","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"Fibroblast","Myeloid","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"Megakaryocyte","Neural","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"Megakaryocyte","MSC","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"Megakaryocyte","Fibroblast","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"Megakaryocyte","Megakaryocyte","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"Megakaryocyte","Myeloid","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"Myeloid","Neural","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"Myeloid","MSC","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"Myeloid","Fibroblast","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"Myeloid","Megakaryocyte","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"Myeloid","Myeloid","DCBLD2|L","SEMA4B|R","Ligand","Receptor",2.222
"Neural","Neural","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"Neural","MSC","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"Neural","Fibroblast","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"Neural","Megakaryocyte","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"Neural","Myeloid","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"MSC","Neural","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"MSC","MSC","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"MSC","Fibroblast","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"MSC","Megakaryocyte","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"MSC","Myeloid","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"Fibroblast","Neural","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"Fibroblast","MSC","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"Fibroblast","Fibroblast","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"Fibroblast","Megakaryocyte","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"Fibroblast","Myeloid","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"Megakaryocyte","Neural","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"Megakaryocyte","MSC","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"Megakaryocyte","Fibroblast","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"Megakaryocyte","Megakaryocyte","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"Megakaryocyte","Myeloid","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"Myeloid","Neural","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"Myeloid","MSC","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"Myeloid","Fibroblast","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"Myeloid","Megakaryocyte","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"Myeloid","Myeloid","FGF2|L","SDC1|R","Ligand","Receptor",2.202
"Neural","Neural","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"Neural","MSC","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"Neural","Fibroblast","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"Neural","Megakaryocyte","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"Neural","Myeloid","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"MSC","Neural","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"MSC","MSC","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"MSC","Fibroblast","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"MSC","Megakaryocyte","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"MSC","Myeloid","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"Fibroblast","Neural","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"Fibroblast","MSC","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"Fibroblast","Fibroblast","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"Fibroblast","Megakaryocyte","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"Fibroblast","Myeloid","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"Megakaryocyte","Neural","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"Megakaryocyte","MSC","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"Megakaryocyte","Fibroblast","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"Megakaryocyte","Megakaryocyte","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"Megakaryocyte","Myeloid","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"Myeloid","Neural","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"Myeloid","MSC","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"Myeloid","Fibroblast","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"Myeloid","Megakaryocyte","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"Myeloid","Myeloid","CD40LG|L","LTB4R2|R","Ligand","Receptor",2.245
"Neural","Neural","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"MSC","Neural","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"Fibroblast","Neural","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"Megakaryocyte","Neural","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"Myeloid","Neural","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"Neural","MSC","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"MSC","MSC","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"Fibroblast","MSC","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"Megakaryocyte","MSC","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"Myeloid","MSC","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"Neural","Fibroblast","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"MSC","Fibroblast","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"Fibroblast","Fibroblast","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"Megakaryocyte","Fibroblast","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"Myeloid","Fibroblast","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"Neural","Megakaryocyte","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"MSC","Megakaryocyte","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"Fibroblast","Megakaryocyte","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"Megakaryocyte","Megakaryocyte","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"Myeloid","Megakaryocyte","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"Neural","Myeloid","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"MSC","Myeloid","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"Fibroblast","Myeloid","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"Megakaryocyte","Myeloid","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"Myeloid","Myeloid","LIFR|L","LIFR|R","Ligand","Receptor",2.104
"Neural","Neural","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"MSC","Neural","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"Fibroblast","Neural","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"Megakaryocyte","Neural","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"Myeloid","Neural","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"Neural","MSC","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"MSC","MSC","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"Fibroblast","MSC","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"Megakaryocyte","MSC","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"Myeloid","MSC","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"Neural","Fibroblast","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"MSC","Fibroblast","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"Fibroblast","Fibroblast","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"Megakaryocyte","Fibroblast","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"Myeloid","Fibroblast","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"Neural","Megakaryocyte","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"MSC","Megakaryocyte","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"Fibroblast","Megakaryocyte","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"Megakaryocyte","Megakaryocyte","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"Myeloid","Megakaryocyte","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"Neural","Myeloid","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"MSC","Myeloid","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"Fibroblast","Myeloid","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"Megakaryocyte","Myeloid","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"Myeloid","Myeloid","ROBO3|L","NCAM1|R","Ligand","Receptor",2.213
"Neural","Neural","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"Neural","MSC","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"Neural","Fibroblast","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"Neural","Megakaryocyte","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"Neural","Myeloid","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"MSC","Neural","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"MSC","MSC","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"MSC","Fibroblast","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"MSC","Megakaryocyte","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"MSC","Myeloid","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"Fibroblast","Neural","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"Fibroblast","MSC","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"Fibroblast","Fibroblast","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"Fibroblast","Megakaryocyte","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"Fibroblast","Myeloid","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"Megakaryocyte","Neural","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"Megakaryocyte","MSC","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"Megakaryocyte","Fibroblast","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"Megakaryocyte","Megakaryocyte","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"Megakaryocyte","Myeloid","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"Myeloid","Neural","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"Myeloid","MSC","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"Myeloid","Fibroblast","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"Myeloid","Megakaryocyte","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"Myeloid","Myeloid","SELL|L","PODXL2|R","Ligand","Receptor",2.222
"Neural","Neural","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"Neural","MSC","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"Neural","Fibroblast","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"Neural","Megakaryocyte","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"Neural","Myeloid","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"MSC","Neural","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"MSC","MSC","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"MSC","Fibroblast","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"MSC","Megakaryocyte","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"MSC","Myeloid","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"Fibroblast","Neural","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"Fibroblast","MSC","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"Fibroblast","Fibroblast","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"Fibroblast","Megakaryocyte","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"Fibroblast","Myeloid","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"Megakaryocyte","Neural","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"Megakaryocyte","MSC","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"Megakaryocyte","Fibroblast","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"Megakaryocyte","Megakaryocyte","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"Megakaryocyte","Myeloid","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"Myeloid","Neural","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"Myeloid","MSC","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"Myeloid","Fibroblast","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"Myeloid","Megakaryocyte","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"Myeloid","Myeloid","WNT5A|L","FZD3|R","Ligand","Receptor",2.207
"Neural","Neural","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"Neural","MSC","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"Neural","Fibroblast","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"Neural","Megakaryocyte","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"Neural","Myeloid","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"MSC","Neural","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"MSC","MSC","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"MSC","Fibroblast","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"MSC","Megakaryocyte","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"MSC","Myeloid","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"Fibroblast","Neural","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"Fibroblast","MSC","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"Fibroblast","Fibroblast","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"Fibroblast","Megakaryocyte","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"Fibroblast","Myeloid","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"Megakaryocyte","Neural","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"Megakaryocyte","MSC","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"Megakaryocyte","Fibroblast","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"Megakaryocyte","Megakaryocyte","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"Megakaryocyte","Myeloid","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"Myeloid","Neural","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"Myeloid","MSC","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"Myeloid","Fibroblast","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"Myeloid","Megakaryocyte","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"Myeloid","Myeloid","LAMC1|L","ITGB4|R","Ligand","Receptor",2.182
"Neural","Neural","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"MSC","Neural","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"Fibroblast","Neural","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"Megakaryocyte","Neural","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"Myeloid","Neural","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"Neural","MSC","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"MSC","MSC","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"Fibroblast","MSC","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"Megakaryocyte","MSC","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"Myeloid","MSC","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"Neural","Fibroblast","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"MSC","Fibroblast","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"Fibroblast","Fibroblast","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"Megakaryocyte","Fibroblast","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"Myeloid","Fibroblast","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"Neural","Megakaryocyte","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"MSC","Megakaryocyte","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"Fibroblast","Megakaryocyte","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"Megakaryocyte","Megakaryocyte","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"Myeloid","Megakaryocyte","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"Neural","Myeloid","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"MSC","Myeloid","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"Fibroblast","Myeloid","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"Megakaryocyte","Myeloid","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"Myeloid","Myeloid","PDGFD|L","PDGFRA|R","Ligand","Receptor",2.164
"Neural","Neural","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"MSC","Neural","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"Fibroblast","Neural","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"Megakaryocyte","Neural","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"Myeloid","Neural","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"Neural","MSC","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"MSC","MSC","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"Fibroblast","MSC","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"Megakaryocyte","MSC","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"Myeloid","MSC","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"Neural","Fibroblast","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"MSC","Fibroblast","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"Fibroblast","Fibroblast","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"Megakaryocyte","Fibroblast","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"Myeloid","Fibroblast","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"Neural","Megakaryocyte","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"MSC","Megakaryocyte","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"Fibroblast","Megakaryocyte","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"Megakaryocyte","Megakaryocyte","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"Myeloid","Megakaryocyte","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"Neural","Myeloid","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"MSC","Myeloid","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"Fibroblast","Myeloid","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"Megakaryocyte","Myeloid","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"Myeloid","Myeloid","LPAR2|L","ITGAM|R","Ligand","Receptor",2.213
"Neural","Neural","SDC1|L","MET|R","Ligand","Receptor",2.17
"MSC","Neural","SDC1|L","MET|R","Ligand","Receptor",2.17
"Fibroblast","Neural","SDC1|L","MET|R","Ligand","Receptor",2.17
"Megakaryocyte","Neural","SDC1|L","MET|R","Ligand","Receptor",2.17
"Myeloid","Neural","SDC1|L","MET|R","Ligand","Receptor",2.17
"Neural","MSC","SDC1|L","MET|R","Ligand","Receptor",2.17
"MSC","MSC","SDC1|L","MET|R","Ligand","Receptor",2.17
"Fibroblast","MSC","SDC1|L","MET|R","Ligand","Receptor",2.17
"Megakaryocyte","MSC","SDC1|L","MET|R","Ligand","Receptor",2.17
"Myeloid","MSC","SDC1|L","MET|R","Ligand","Receptor",2.17
"Neural","Fibroblast","SDC1|L","MET|R","Ligand","Receptor",2.17
"MSC","Fibroblast","SDC1|L","MET|R","Ligand","Receptor",2.17
"Fibroblast","Fibroblast","SDC1|L","MET|R","Ligand","Receptor",2.17
"Megakaryocyte","Fibroblast","SDC1|L","MET|R","Ligand","Receptor",2.17
"Myeloid","Fibroblast","SDC1|L","MET|R","Ligand","Receptor",2.17
"Neural","Megakaryocyte","SDC1|L","MET|R","Ligand","Receptor",2.17
"MSC","Megakaryocyte","SDC1|L","MET|R","Ligand","Receptor",2.17
"Fibroblast","Megakaryocyte","SDC1|L","MET|R","Ligand","Receptor",2.17
"Megakaryocyte","Megakaryocyte","SDC1|L","MET|R","Ligand","Receptor",2.17
"Myeloid","Megakaryocyte","SDC1|L","MET|R","Ligand","Receptor",2.17
"Neural","Myeloid","SDC1|L","MET|R","Ligand","Receptor",2.17
"MSC","Myeloid","SDC1|L","MET|R","Ligand","Receptor",2.17
"Fibroblast","Myeloid","SDC1|L","MET|R","Ligand","Receptor",2.17
"Megakaryocyte","Myeloid","SDC1|L","MET|R","Ligand","Receptor",2.17
"Myeloid","Myeloid","SDC1|L","MET|R","Ligand","Receptor",2.17
"Neural","Neural","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"MSC","Neural","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"Fibroblast","Neural","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"Megakaryocyte","Neural","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"Myeloid","Neural","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"Neural","MSC","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"MSC","MSC","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"Fibroblast","MSC","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"Megakaryocyte","MSC","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"Myeloid","MSC","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"Neural","Fibroblast","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"MSC","Fibroblast","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"Fibroblast","Fibroblast","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"Megakaryocyte","Fibroblast","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"Myeloid","Fibroblast","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"Neural","Megakaryocyte","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"MSC","Megakaryocyte","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"Fibroblast","Megakaryocyte","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"Megakaryocyte","Megakaryocyte","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"Myeloid","Megakaryocyte","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"Neural","Myeloid","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"MSC","Myeloid","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"Fibroblast","Myeloid","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"Megakaryocyte","Myeloid","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"Myeloid","Myeloid","ITGAL|L","ICAM1|R","Ligand","Receptor",2.245
"Neural","Neural","SELL|L","SELPLG|R","Ligand","Receptor",2.2
"Neural","MSC","SELL|L","SELPLG|R","Ligand","Receptor",2.2
